Filename,255_Pixel_Ratio,Percentage,Saved
M2004321.L3m_DAY_CYAN_CI_cyano_CYAN_CONUS_300m_7_2.tif,0.412618,41.26,No
M2004322.L3m_DAY_CYAN_CI_cyano_CYAN_CONUS_300m_7_2.tif,0.412618,41.26,No
M2004323.L3m_DAY_CYAN_CI_cyano_CYAN_CONUS_300m_7_2.tif,0.411818,41.18,No
M2004324.L3m_DAY_CYAN_CI_cyano_CYAN_CONUS_300m_7_2.tif,0.412618,41.26,No
M2004325.L3m_DAY_CYAN_CI_cyano_CYAN_CONUS_300m_7_2.tif,0.412610,41.26,No
M2004326.L3m_DAY_CYAN_CI_cyano_CYAN_CONUS_300m_7_2.tif,0.404163,40.42,No
M2004327.L3m_DAY_CYAN_CI_cyano_CYAN_CONUS_300m_7_2.tif,0.412618,41.26,No
M2004328.L3m_DAY_CYAN_CI_cyano_CYAN_CONUS_300m_7_2.tif,0.407177,40.72,No
M2004329.L3m_DAY_CYAN_CI_cyano_CYAN_CONUS_300m_7_2.tif,0.412618,41.26,No
M2004330.L3m_DAY_CYAN_CI_cyano_CYAN_CONUS_300m_7_2.tif,0.412618,41.26,No
M2004331.L3m_DAY_CYAN_CI_cyano_CYAN_CONUS_300m_7_2.tif,0.412618,41.26,No
M2004332.L3m_DAY_CYAN_CI_cyano_CYAN_CONUS_300m_7_2.tif,0.304635,30.46,No
M2004333.L3m_DAY_CYAN_CI_cyano_CYAN_CONUS_300m_7_2.tif,0.412618,41.26,No
M2004334.L3m_DAY_CYAN_CI_cyano_CYAN_CONUS_300m_7_2.tif,0.412618,41.26,No
M2004335.L3m_DAY_CYAN_CI_cyano_CYAN_CONUS_300m_7_2.tif,0.340036,34.00,No
M2004336.L3m_DAY_CYAN_CI_cyano_CYAN_CONUS_300m_7_2.tif,0.407481,40.75,No
M2004337.L3m_DAY_CYAN_CI_cyano_CYAN_CONUS_300m_7_2.tif,0.412618,41.26,No
M2004338.L3m_DAY_CYAN_CI_cyano_CYAN_CONUS_300m_7_2.tif,0.177537,17.75,Yes
M2004339.L3m_DAY_CYAN_CI_cyano_CYAN_CONUS_300m_7_2.tif,0.358475,35.85,No
M2004340.L3m_DAY_CYAN_CI_cyano_CYAN_CONUS_300m_7_2.tif,0.412618,41.26,No
M2004341.L3m_DAY_CYAN_CI_cyano_CYAN_CONUS_300m_7_2.tif,0.412317,41.23,No
M2004342.L3m_DAY_CYAN_CI_cyano_CYAN_CONUS_300m_7_2.tif,0.412421,41.24,No
M2004343.L3m_DAY_CYAN_CI_cyano_CYAN_CONUS_300m_7_2.tif,0.412618,41.26,No
M2004344.L3m_DAY_CYAN_CI_cyano_CYAN_CONUS_300m_7_2.tif,0.410415,41.04,No
M2004345.L3m_DAY_CYAN_CI_cyano_CYAN_CONUS_300m_7_2.tif,0.412618,41.26,No
M2004346.L3m_DAY_CYAN_CI_cyano_CYAN_CONUS_300m_7_2.tif,0.412618,41.26,No
M2004347.L3m_DAY_CYAN_CI_cyano_CYAN_CONUS_300m_7_2.tif,0.412618,41.26,No
M2004348.L3m_DAY_CYAN_CI_cyano_CYAN_CONUS_300m_7_2.tif,0.412618,41.26,No
M2004349.L3m_DAY_CYAN_CI_cyano_CYAN_CONUS_300m_7_2.tif,0.412618,41.26,No
M2004350.L3m_DAY_CYAN_CI_cyano_CYAN_CONUS_300m_7_2.tif,0.399481,39.95,No
M2004351.L3m_DAY_CYAN_CI_cyano_CYAN_CONUS_300m_7_2.tif,0.279696,27.97,Yes
M2004352.L3m_DAY_CYAN_CI_cyano_CYAN_CONUS_300m_7_2.tif,0.368100,36.81,No
M2004353.L3m_DAY_CYAN_CI_cyano_CYAN_CONUS_300m_7_2.tif,0.412618,41.26,No
M2004354.L3m_DAY_CYAN_CI_cyano_CYAN_CONUS_300m_7_2.tif,0.275815,27.58,Yes
M2004355.L3m_DAY_CYAN_CI_cyano_CYAN_CONUS_300m_7_2.tif,0.303086,30.31,No
M2004356.L3m_DAY_CYAN_CI_cyano_CYAN_CONUS_300m_7_2.tif,0.412618,41.26,No
M2004357.L3m_DAY_CYAN_CI_cyano_CYAN_CONUS_300m_7_2.tif,0.412423,41.24,No
M2004358.L3m_DAY_CYAN_CI_cyano_CYAN_CONUS_300m_7_2.tif,0.412532,41.25,No
M2004359.L3m_DAY_CYAN_CI_cyano_CYAN_CONUS_300m_7_2.tif,0.412618,41.26,No
M2004360.L3m_DAY_CYAN_CI_cyano_CYAN_CONUS_300m_7_2.tif,0.358980,35.90,No
M2004361.L3m_DAY_CYAN_CI_cyano_CYAN_CONUS_300m_7_2.tif,0.412515,41.25,No
M2004362.L3m_DAY_CYAN_CI_cyano_CYAN_CONUS_300m_7_2.tif,0.412618,41.26,No
M2004363.L3m_DAY_CYAN_CI_cyano_CYAN_CONUS_300m_7_2.tif,0.412593,41.26,No
M2004364.L3m_DAY_CYAN_CI_cyano_CYAN_CONUS_300m_7_2.tif,0.412618,41.26,No
M2004365.L3m_DAY_CYAN_CI_cyano_CYAN_CONUS_300m_7_2.tif,0.412618,41.26,No
M2004366.L3m_DAY_CYAN_CI_cyano_CYAN_CONUS_300m_7_2.tif,0.372180,37.22,No
M2005001.L3m_DAY_CYAN_CI_cyano_CYAN_CONUS_300m_7_2.tif,0.222246,22.22,Yes
M2005002.L3m_DAY_CYAN_CI_cyano_CYAN_CONUS_300m_7_2.tif,0.412618,41.26,No
M2005003.L3m_DAY_CYAN_CI_cyano_CYAN_CONUS_300m_7_2.tif,0.412618,41.26,No
M2005004.L3m_DAY_CYAN_CI_cyano_CYAN_CONUS_300m_7_2.tif,0.375390,37.54,No
M2005005.L3m_DAY_CYAN_CI_cyano_CYAN_CONUS_300m_7_2.tif,0.412618,41.26,No
M2005006.L3m_DAY_CYAN_CI_cyano_CYAN_CONUS_300m_7_2.tif,0.412618,41.26,No
M2005007.L3m_DAY_CYAN_CI_cyano_CYAN_CONUS_300m_7_2.tif,0.411565,41.16,No
M2005008.L3m_DAY_CYAN_CI_cyano_CYAN_CONUS_300m_7_2.tif,0.408917,40.89,No
M2005009.L3m_DAY_CYAN_CI_cyano_CYAN_CONUS_300m_7_2.tif,0.412618,41.26,No
M2005010.L3m_DAY_CYAN_CI_cyano_CYAN_CONUS_300m_7_2.tif,0.411747,41.17,No
M2005011.L3m_DAY_CYAN_CI_cyano_CYAN_CONUS_300m_7_2.tif,0.412618,41.26,No
M2005012.L3m_DAY_CYAN_CI_cyano_CYAN_CONUS_300m_7_2.tif,0.412618,41.26,No
M2005013.L3m_DAY_CYAN_CI_cyano_CYAN_CONUS_300m_7_2.tif,0.412618,41.26,No
M2005014.L3m_DAY_CYAN_CI_cyano_CYAN_CONUS_300m_7_2.tif,0.412618,41.26,No
M2005015.L3m_DAY_CYAN_CI_cyano_CYAN_CONUS_300m_7_2.tif,0.412618,41.26,No
M2005016.L3m_DAY_CYAN_CI_cyano_CYAN_CONUS_300m_7_2.tif,0.412618,41.26,No
M2005017.L3m_DAY_CYAN_CI_cyano_CYAN_CONUS_300m_7_2.tif,0.412618,41.26,No
M2005018.L3m_DAY_CYAN_CI_cyano_CYAN_CONUS_300m_7_2.tif,0.412618,41.26,No
M2005019.L3m_DAY_CYAN_CI_cyano_CYAN_CONUS_300m_7_2.tif,0.412618,41.26,No
M2005020.L3m_DAY_CYAN_CI_cyano_CYAN_CONUS_300m_7_2.tif,0.410230,41.02,No
M2005021.L3m_DAY_CYAN_CI_cyano_CYAN_CONUS_300m_7_2.tif,0.357767,35.78,No
M2005022.L3m_DAY_CYAN_CI_cyano_CYAN_CONUS_300m_7_2.tif,0.412618,41.26,No
M2005023.L3m_DAY_CYAN_CI_cyano_CYAN_CONUS_300m_7_2.tif,0.219957,22.00,Yes
M2005024.L3m_DAY_CYAN_CI_cyano_CYAN_CONUS_300m_7_2.tif,0.412618,41.26,No
M2005025.L3m_DAY_CYAN_CI_cyano_CYAN_CONUS_300m_7_2.tif,0.412618,41.26,No
M2005027.L3m_DAY_CYAN_CI_cyano_CYAN_CONUS_300m_7_2.tif,0.412618,41.26,No
M2005029.L3m_DAY_CYAN_CI_cyano_CYAN_CONUS_300m_7_2.tif,0.412618,41.26,No
M2005030.L3m_DAY_CYAN_CI_cyano_CYAN_CONUS_300m_7_2.tif,0.412618,41.26,No
M2005033.L3m_DAY_CYAN_CI_cyano_CYAN_CONUS_300m_7_2.tif,0.412618,41.26,No
M2005034.L3m_DAY_CYAN_CI_cyano_CYAN_CONUS_300m_7_2.tif,0.412618,41.26,No
M2005038.L3m_DAY_CYAN_CI_cyano_CYAN_CONUS_300m_7_2.tif,0.412618,41.26,No
M2005040.L3m_DAY_CYAN_CI_cyano_CYAN_CONUS_300m_7_2.tif,0.412618,41.26,No
M2005041.L3m_DAY_CYAN_CI_cyano_CYAN_CONUS_300m_7_2.tif,0.412618,41.26,No
M2005042.L3m_DAY_CYAN_CI_cyano_CYAN_CONUS_300m_7_2.tif,0.411662,41.17,No
M2005043.L3m_DAY_CYAN_CI_cyano_CYAN_CONUS_300m_7_2.tif,0.309409,30.94,No
M2005044.L3m_DAY_CYAN_CI_cyano_CYAN_CONUS_300m_7_2.tif,0.412618,41.26,No
M2005045.L3m_DAY_CYAN_CI_cyano_CYAN_CONUS_300m_7_2.tif,0.412618,41.26,No
M2005046.L3m_DAY_CYAN_CI_cyano_CYAN_CONUS_300m_7_2.tif,0.286418,28.64,Yes
M2005047.L3m_DAY_CYAN_CI_cyano_CYAN_CONUS_300m_7_2.tif,0.412618,41.26,No
M2005048.L3m_DAY_CYAN_CI_cyano_CYAN_CONUS_300m_7_2.tif,0.355010,35.50,No
M2005049.L3m_DAY_CYAN_CI_cyano_CYAN_CONUS_300m_7_2.tif,0.412618,41.26,No
M2005050.L3m_DAY_CYAN_CI_cyano_CYAN_CONUS_300m_7_2.tif,0.412618,41.26,No
M2005051.L3m_DAY_CYAN_CI_cyano_CYAN_CONUS_300m_7_2.tif,0.412618,41.26,No
M2005052.L3m_DAY_CYAN_CI_cyano_CYAN_CONUS_300m_7_2.tif,0.412618,41.26,No
M2005053.L3m_DAY_CYAN_CI_cyano_CYAN_CONUS_300m_7_2.tif,0.412618,41.26,No
M2005054.L3m_DAY_CYAN_CI_cyano_CYAN_CONUS_300m_7_2.tif,0.412618,41.26,No
M2005055.L3m_DAY_CYAN_CI_cyano_CYAN_CONUS_300m_7_2.tif,0.324857,32.49,No
M2005056.L3m_DAY_CYAN_CI_cyano_CYAN_CONUS_300m_7_2.tif,0.412618,41.26,No
M2005057.L3m_DAY_CYAN_CI_cyano_CYAN_CONUS_300m_7_2.tif,0.412618,41.26,No
M2005058.L3m_DAY_CYAN_CI_cyano_CYAN_CONUS_300m_7_2.tif,0.326057,32.61,No
M2005059.L3m_DAY_CYAN_CI_cyano_CYAN_CONUS_300m_7_2.tif,0.412618,41.26,No
M2005060.L3m_DAY_CYAN_CI_cyano_CYAN_CONUS_300m_7_2.tif,0.412618,41.26,No
M2005061.L3m_DAY_CYAN_CI_cyano_CYAN_CONUS_300m_7_2.tif,0.412610,41.26,No
M2005062.L3m_DAY_CYAN_CI_cyano_CYAN_CONUS_300m_7_2.tif,0.412618,41.26,No
M2005063.L3m_DAY_CYAN_CI_cyano_CYAN_CONUS_300m_7_2.tif,0.412618,41.26,No
M2005064.L3m_DAY_CYAN_CI_cyano_CYAN_CONUS_300m_7_2.tif,0.308282,30.83,No
M2005065.L3m_DAY_CYAN_CI_cyano_CYAN_CONUS_300m_7_2.tif,0.412618,41.26,No
M2005066.L3m_DAY_CYAN_CI_cyano_CYAN_CONUS_300m_7_2.tif,0.412618,41.26,No
M2005067.L3m_DAY_CYAN_CI_cyano_CYAN_CONUS_300m_7_2.tif,0.290254,29.03,Yes
M2005068.L3m_DAY_CYAN_CI_cyano_CYAN_CONUS_300m_7_2.tif,0.412618,41.26,No
M2005069.L3m_DAY_CYAN_CI_cyano_CYAN_CONUS_300m_7_2.tif,0.412618,41.26,No
M2005070.L3m_DAY_CYAN_CI_cyano_CYAN_CONUS_300m_7_2.tif,0.402419,40.24,No
M2005071.L3m_DAY_CYAN_CI_cyano_CYAN_CONUS_300m_7_2.tif,0.358854,35.89,No
M2005072.L3m_DAY_CYAN_CI_cyano_CYAN_CONUS_300m_7_2.tif,0.412406,41.24,No
M2005073.L3m_DAY_CYAN_CI_cyano_CYAN_CONUS_300m_7_2.tif,0.412618,41.26,No
M2005075.L3m_DAY_CYAN_CI_cyano_CYAN_CONUS_300m_7_2.tif,0.344534,34.45,No
M2005076.L3m_DAY_CYAN_CI_cyano_CYAN_CONUS_300m_7_2.tif,0.412618,41.26,No
M2005077.L3m_DAY_CYAN_CI_cyano_CYAN_CONUS_300m_7_2.tif,0.285478,28.55,Yes
M2005078.L3m_DAY_CYAN_CI_cyano_CYAN_CONUS_300m_7_2.tif,0.412618,41.26,No
M2005079.L3m_DAY_CYAN_CI_cyano_CYAN_CONUS_300m_7_2.tif,0.412618,41.26,No
M2005080.L3m_DAY_CYAN_CI_cyano_CYAN_CONUS_300m_7_2.tif,0.315267,31.53,No
M2005081.L3m_DAY_CYAN_CI_cyano_CYAN_CONUS_300m_7_2.tif,0.188182,18.82,Yes
M2005082.L3m_DAY_CYAN_CI_cyano_CYAN_CONUS_300m_7_2.tif,0.412618,41.26,No
M2005083.L3m_DAY_CYAN_CI_cyano_CYAN_CONUS_300m_7_2.tif,0.306990,30.70,No
M2005084.L3m_DAY_CYAN_CI_cyano_CYAN_CONUS_300m_7_2.tif,0.412618,41.26,No
M2005085.L3m_DAY_CYAN_CI_cyano_CYAN_CONUS_300m_7_2.tif,0.412618,41.26,No
M2005086.L3m_DAY_CYAN_CI_cyano_CYAN_CONUS_300m_7_2.tif,0.405125,40.51,No
M2005087.L3m_DAY_CYAN_CI_cyano_CYAN_CONUS_300m_7_2.tif,0.412618,41.26,No
M2005088.L3m_DAY_CYAN_CI_cyano_CYAN_CONUS_300m_7_2.tif,0.412618,41.26,No
M2005089.L3m_DAY_CYAN_CI_cyano_CYAN_CONUS_300m_7_2.tif,0.412005,41.20,No
M2005090.L3m_DAY_CYAN_CI_cyano_CYAN_CONUS_300m_7_2.tif,0.214745,21.47,Yes
M2005091.L3m_DAY_CYAN_CI_cyano_CYAN_CONUS_300m_7_2.tif,0.343335,34.33,No
M2005092.L3m_DAY_CYAN_CI_cyano_CYAN_CONUS_300m_7_2.tif,0.412618,41.26,No
M2005093.L3m_DAY_CYAN_CI_cyano_CYAN_CONUS_300m_7_2.tif,0.254311,25.43,Yes
M2005094.L3m_DAY_CYAN_CI_cyano_CYAN_CONUS_300m_7_2.tif,0.199050,19.90,Yes
M2005095.L3m_DAY_CYAN_CI_cyano_CYAN_CONUS_300m_7_2.tif,0.412618,41.26,No
M2005096.L3m_DAY_CYAN_CI_cyano_CYAN_CONUS_300m_7_2.tif,0.365753,36.58,No
M2005097.L3m_DAY_CYAN_CI_cyano_CYAN_CONUS_300m_7_2.tif,0.412618,41.26,No
M2005098.L3m_DAY_CYAN_CI_cyano_CYAN_CONUS_300m_7_2.tif,0.412618,41.26,No
M2005099.L3m_DAY_CYAN_CI_cyano_CYAN_CONUS_300m_7_2.tif,0.272363,27.24,Yes
M2005100.L3m_DAY_CYAN_CI_cyano_CYAN_CONUS_300m_7_2.tif,0.152188,15.22,Yes
M2005101.L3m_DAY_CYAN_CI_cyano_CYAN_CONUS_300m_7_2.tif,0.412618,41.26,No
M2005102.L3m_DAY_CYAN_CI_cyano_CYAN_CONUS_300m_7_2.tif,0.084473,8.45,Yes
M2005103.L3m_DAY_CYAN_CI_cyano_CYAN_CONUS_300m_7_2.tif,0.412618,41.26,No
M2005104.L3m_DAY_CYAN_CI_cyano_CYAN_CONUS_300m_7_2.tif,0.412618,41.26,No
M2005105.L3m_DAY_CYAN_CI_cyano_CYAN_CONUS_300m_7_2.tif,0.241766,24.18,Yes
M2005106.L3m_DAY_CYAN_CI_cyano_CYAN_CONUS_300m_7_2.tif,0.001607,0.16,Yes
M2005107.L3m_DAY_CYAN_CI_cyano_CYAN_CONUS_300m_7_2.tif,0.412618,41.26,No
M2005108.L3m_DAY_CYAN_CI_cyano_CYAN_CONUS_300m_7_2.tif,0.412618,41.26,No
M2005109.L3m_DAY_CYAN_CI_cyano_CYAN_CONUS_300m_7_2.tif,0.015119,1.51,Yes
M2005110.L3m_DAY_CYAN_CI_cyano_CYAN_CONUS_300m_7_2.tif,0.412571,41.26,No
M2005111.L3m_DAY_CYAN_CI_cyano_CYAN_CONUS_300m_7_2.tif,0.412618,41.26,No
M2005112.L3m_DAY_CYAN_CI_cyano_CYAN_CONUS_300m_7_2.tif,0.404377,40.44,No
M2005113.L3m_DAY_CYAN_CI_cyano_CYAN_CONUS_300m_7_2.tif,0.412618,41.26,No
M2005114.L3m_DAY_CYAN_CI_cyano_CYAN_CONUS_300m_7_2.tif,0.412618,41.26,No
M2005115.L3m_DAY_CYAN_CI_cyano_CYAN_CONUS_300m_7_2.tif,0.410651,41.07,No
M2005116.L3m_DAY_CYAN_CI_cyano_CYAN_CONUS_300m_7_2.tif,0.412604,41.26,No
M2005117.L3m_DAY_CYAN_CI_cyano_CYAN_CONUS_300m_7_2.tif,0.412618,41.26,No
M2005118.L3m_DAY_CYAN_CI_cyano_CYAN_CONUS_300m_7_2.tif,0.351527,35.15,No
M2005119.L3m_DAY_CYAN_CI_cyano_CYAN_CONUS_300m_7_2.tif,0.412618,41.26,No
M2005120.L3m_DAY_CYAN_CI_cyano_CYAN_CONUS_300m_7_2.tif,0.412618,41.26,No
M2005121.L3m_DAY_CYAN_CI_cyano_CYAN_CONUS_300m_7_2.tif,0.412618,41.26,No
M2005122.L3m_DAY_CYAN_CI_cyano_CYAN_CONUS_300m_7_2.tif,0.244254,24.43,Yes
M2005123.L3m_DAY_CYAN_CI_cyano_CYAN_CONUS_300m_7_2.tif,0.412618,41.26,No
M2005124.L3m_DAY_CYAN_CI_cyano_CYAN_CONUS_300m_7_2.tif,0.371026,37.10,No
M2005125.L3m_DAY_CYAN_CI_cyano_CYAN_CONUS_300m_7_2.tif,0.167174,16.72,Yes
M2005126.L3m_DAY_CYAN_CI_cyano_CYAN_CONUS_300m_7_2.tif,0.336174,33.62,No
M2005127.L3m_DAY_CYAN_CI_cyano_CYAN_CONUS_300m_7_2.tif,0.412618,41.26,No
M2005128.L3m_DAY_CYAN_CI_cyano_CYAN_CONUS_300m_7_2.tif,0.006096,0.61,Yes
M2005129.L3m_DAY_CYAN_CI_cyano_CYAN_CONUS_300m_7_2.tif,0.346676,34.67,No
M2005130.L3m_DAY_CYAN_CI_cyano_CYAN_CONUS_300m_7_2.tif,0.412618,41.26,No
M2005131.L3m_DAY_CYAN_CI_cyano_CYAN_CONUS_300m_7_2.tif,0.383854,38.39,No
M2005132.L3m_DAY_CYAN_CI_cyano_CYAN_CONUS_300m_7_2.tif,0.119606,11.96,Yes
M2005133.L3m_DAY_CYAN_CI_cyano_CYAN_CONUS_300m_7_2.tif,0.412618,41.26,No
M2005134.L3m_DAY_CYAN_CI_cyano_CYAN_CONUS_300m_7_2.tif,0.410395,41.04,No
M2005135.L3m_DAY_CYAN_CI_cyano_CYAN_CONUS_300m_7_2.tif,0.175679,17.57,Yes
M2005136.L3m_DAY_CYAN_CI_cyano_CYAN_CONUS_300m_7_2.tif,0.412618,41.26,No
M2005137.L3m_DAY_CYAN_CI_cyano_CYAN_CONUS_300m_7_2.tif,0.294221,29.42,Yes
M2005138.L3m_DAY_CYAN_CI_cyano_CYAN_CONUS_300m_7_2.tif,0.138474,13.85,Yes
M2005139.L3m_DAY_CYAN_CI_cyano_CYAN_CONUS_300m_7_2.tif,0.412618,41.26,No
M2005140.L3m_DAY_CYAN_CI_cyano_CYAN_CONUS_300m_7_2.tif,0.412618,41.26,No
M2005141.L3m_DAY_CYAN_CI_cyano_CYAN_CONUS_300m_7_2.tif,0.039258,3.93,Yes
M2005142.L3m_DAY_CYAN_CI_cyano_CYAN_CONUS_300m_7_2.tif,0.404132,40.41,No
M2005143.L3m_DAY_CYAN_CI_cyano_CYAN_CONUS_300m_7_2.tif,0.412618,41.26,No
M2005144.L3m_DAY_CYAN_CI_cyano_CYAN_CONUS_300m_7_2.tif,0.381796,38.18,No
M2005145.L3m_DAY_CYAN_CI_cyano_CYAN_CONUS_300m_7_2.tif,0.274580,27.46,Yes
M2005146.L3m_DAY_CYAN_CI_cyano_CYAN_CONUS_300m_7_2.tif,0.412618,41.26,No
M2005147.L3m_DAY_CYAN_CI_cyano_CYAN_CONUS_300m_7_2.tif,0.141038,14.10,Yes
M2005148.L3m_DAY_CYAN_CI_cyano_CYAN_CONUS_300m_7_2.tif,0.153090,15.31,Yes
M2005149.L3m_DAY_CYAN_CI_cyano_CYAN_CONUS_300m_7_2.tif,0.412618,41.26,No
M2005150.L3m_DAY_CYAN_CI_cyano_CYAN_CONUS_300m_7_2.tif,0.282199,28.22,Yes
M2005151.L3m_DAY_CYAN_CI_cyano_CYAN_CONUS_300m_7_2.tif,0.170318,17.03,Yes
M2005152.L3m_DAY_CYAN_CI_cyano_CYAN_CONUS_300m_7_2.tif,0.412618,41.26,No
M2005153.L3m_DAY_CYAN_CI_cyano_CYAN_CONUS_300m_7_2.tif,0.044188,4.42,Yes
M2005154.L3m_DAY_CYAN_CI_cyano_CYAN_CONUS_300m_7_2.tif,0.412618,41.26,No
M2005155.L3m_DAY_CYAN_CI_cyano_CYAN_CONUS_300m_7_2.tif,0.412618,41.26,No
M2005156.L3m_DAY_CYAN_CI_cyano_CYAN_CONUS_300m_7_2.tif,0.412618,41.26,No
M2005157.L3m_DAY_CYAN_CI_cyano_CYAN_CONUS_300m_7_2.tif,0.182477,18.25,Yes
M2005158.L3m_DAY_CYAN_CI_cyano_CYAN_CONUS_300m_7_2.tif,0.412618,41.26,No
M2005159.L3m_DAY_CYAN_CI_cyano_CYAN_CONUS_300m_7_2.tif,0.412618,41.26,No
M2005160.L3m_DAY_CYAN_CI_cyano_CYAN_CONUS_300m_7_2.tif,0.156208,15.62,Yes
M2005161.L3m_DAY_CYAN_CI_cyano_CYAN_CONUS_300m_7_2.tif,0.338043,33.80,No
M2005162.L3m_DAY_CYAN_CI_cyano_CYAN_CONUS_300m_7_2.tif,0.412618,41.26,No
M2005163.L3m_DAY_CYAN_CI_cyano_CYAN_CONUS_300m_7_2.tif,0.412618,41.26,No
M2005164.L3m_DAY_CYAN_CI_cyano_CYAN_CONUS_300m_7_2.tif,0.412618,41.26,No
M2005165.L3m_DAY_CYAN_CI_cyano_CYAN_CONUS_300m_7_2.tif,0.412618,41.26,No
M2005166.L3m_DAY_CYAN_CI_cyano_CYAN_CONUS_300m_7_2.tif,0.412618,41.26,No
M2005167.L3m_DAY_CYAN_CI_cyano_CYAN_CONUS_300m_7_2.tif,0.412618,41.26,No
M2005168.L3m_DAY_CYAN_CI_cyano_CYAN_CONUS_300m_7_2.tif,0.412618,41.26,No
M2005169.L3m_DAY_CYAN_CI_cyano_CYAN_CONUS_300m_7_2.tif,0.241702,24.17,Yes
M2005170.L3m_DAY_CYAN_CI_cyano_CYAN_CONUS_300m_7_2.tif,0.140753,14.08,Yes
M2005171.L3m_DAY_CYAN_CI_cyano_CYAN_CONUS_300m_7_2.tif,0.412618,41.26,No
M2005172.L3m_DAY_CYAN_CI_cyano_CYAN_CONUS_300m_7_2.tif,0.412618,41.26,No
M2005173.L3m_DAY_CYAN_CI_cyano_CYAN_CONUS_300m_7_2.tif,0.221111,22.11,Yes
M2005174.L3m_DAY_CYAN_CI_cyano_CYAN_CONUS_300m_7_2.tif,0.412618,41.26,No
M2005175.L3m_DAY_CYAN_CI_cyano_CYAN_CONUS_300m_7_2.tif,0.267786,26.78,Yes
M2005176.L3m_DAY_CYAN_CI_cyano_CYAN_CONUS_300m_7_2.tif,0.085889,8.59,Yes
M2005177.L3m_DAY_CYAN_CI_cyano_CYAN_CONUS_300m_7_2.tif,0.403958,40.40,No
M2005178.L3m_DAY_CYAN_CI_cyano_CYAN_CONUS_300m_7_2.tif,0.412618,41.26,No
M2005179.L3m_DAY_CYAN_CI_cyano_CYAN_CONUS_300m_7_2.tif,0.156469,15.65,Yes
M2005180.L3m_DAY_CYAN_CI_cyano_CYAN_CONUS_300m_7_2.tif,0.375721,37.57,No
M2005181.L3m_DAY_CYAN_CI_cyano_CYAN_CONUS_300m_7_2.tif,0.412618,41.26,No
M2005182.L3m_DAY_CYAN_CI_cyano_CYAN_CONUS_300m_7_2.tif,0.184797,18.48,Yes
M2005183.L3m_DAY_CYAN_CI_cyano_CYAN_CONUS_300m_7_2.tif,0.021718,2.17,Yes
M2005184.L3m_DAY_CYAN_CI_cyano_CYAN_CONUS_300m_7_2.tif,0.412618,41.26,No
M2005185.L3m_DAY_CYAN_CI_cyano_CYAN_CONUS_300m_7_2.tif,0.374061,37.41,No
M2005186.L3m_DAY_CYAN_CI_cyano_CYAN_CONUS_300m_7_2.tif,0.331023,33.10,No
M2005187.L3m_DAY_CYAN_CI_cyano_CYAN_CONUS_300m_7_2.tif,0.412618,41.26,No
M2005188.L3m_DAY_CYAN_CI_cyano_CYAN_CONUS_300m_7_2.tif,0.355983,35.60,No
M2005189.L3m_DAY_CYAN_CI_cyano_CYAN_CONUS_300m_7_2.tif,0.412618,41.26,No
M2005190.L3m_DAY_CYAN_CI_cyano_CYAN_CONUS_300m_7_2.tif,0.412618,41.26,No
M2005191.L3m_DAY_CYAN_CI_cyano_CYAN_CONUS_300m_7_2.tif,0.284259,28.43,Yes
M2005192.L3m_DAY_CYAN_CI_cyano_CYAN_CONUS_300m_7_2.tif,0.412618,41.26,No
M2005193.L3m_DAY_CYAN_CI_cyano_CYAN_CONUS_300m_7_2.tif,0.412618,41.26,No
M2005194.L3m_DAY_CYAN_CI_cyano_CYAN_CONUS_300m_7_2.tif,0.412618,41.26,No
M2005195.L3m_DAY_CYAN_CI_cyano_CYAN_CONUS_300m_7_2.tif,0.095378,9.54,Yes
M2005196.L3m_DAY_CYAN_CI_cyano_CYAN_CONUS_300m_7_2.tif,0.339082,33.91,No
M2005197.L3m_DAY_CYAN_CI_cyano_CYAN_CONUS_300m_7_2.tif,0.412618,41.26,No
M2005198.L3m_DAY_CYAN_CI_cyano_CYAN_CONUS_300m_7_2.tif,0.314222,31.42,No
M2005199.L3m_DAY_CYAN_CI_cyano_CYAN_CONUS_300m_7_2.tif,0.203839,20.38,Yes
M2005200.L3m_DAY_CYAN_CI_cyano_CYAN_CONUS_300m_7_2.tif,0.412618,41.26,No
M2005201.L3m_DAY_CYAN_CI_cyano_CYAN_CONUS_300m_7_2.tif,0.294471,29.45,Yes
M2005202.L3m_DAY_CYAN_CI_cyano_CYAN_CONUS_300m_7_2.tif,0.092706,9.27,Yes
M2005203.L3m_DAY_CYAN_CI_cyano_CYAN_CONUS_300m_7_2.tif,0.412618,41.26,No
M2005204.L3m_DAY_CYAN_CI_cyano_CYAN_CONUS_300m_7_2.tif,0.412618,41.26,No
M2005205.L3m_DAY_CYAN_CI_cyano_CYAN_CONUS_300m_7_2.tif,0.412618,41.26,No
M2005206.L3m_DAY_CYAN_CI_cyano_CYAN_CONUS_300m_7_2.tif,0.412618,41.26,No
M2005207.L3m_DAY_CYAN_CI_cyano_CYAN_CONUS_300m_7_2.tif,0.396743,39.67,No
M2005208.L3m_DAY_CYAN_CI_cyano_CYAN_CONUS_300m_7_2.tif,0.357664,35.77,No
M2005209.L3m_DAY_CYAN_CI_cyano_CYAN_CONUS_300m_7_2.tif,0.412618,41.26,No
M2005210.L3m_DAY_CYAN_CI_cyano_CYAN_CONUS_300m_7_2.tif,0.349657,34.97,No
